datarichiestapremio,id_player,nomepremio,puntipremio,tipopremio,formatPremio,deliveryMode
2022-01-30,674342.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-31,645624.0,15€ Buono sconto Pampers,12000,basic,physical,home
2021-04-30,1199324.0,Festa della Mamma: Pochette,0,special,physical,home
2022-01-25,707490.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-25,707490.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-24,707490.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-02,468962.0,Clinica Veterinaria,12500,basic,physical,home
2021-09-06,424258.0,Trattore,21000,basic,physical,home
2021-11-09,424258.0,5€ Buono sconto Pampers,5500,basic,physical,home
2021-11-05,82342.0,Buono Sconto Tonki,6000,gift,digital,email
2021-11-05,82342.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2021-12-01,82342.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-01,82342.0,Buono Sconto Landoloux,9000,gift,digital,email
2021-12-03,82342.0,Banco lavoro,16000,basic,physical,home
2021-12-03,82342.0,Valigetta del dottore,8000,basic,physical,home
2022-01-18,82342.0,Buono Sconto Leolandia,0,special,digital,email
2021-03-12,529004.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-29,529004.0,Cucina,16000,basic,physical,home
2022-01-04,650460.0,Calendario personalizzato,5500,basic,digital,email
2021-10-11,907482.0,Banco lavoro,16000,basic,physical,home
2021-12-27,907482.0,Calendario personalizzato,5500,basic,digital,email
2022-01-30,318022.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-30,318022.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-31,528074.0,Casetta Pretty,25000,basic,physical,home
2022-01-15,1466320.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-11-07,484282.0,Supermercato,14500,basic,physical,home
2022-06-15,484282.0,Macchinetta del Caffe,7000,basic,physical,home
2021-12-31,705068.0,Playset Aereo,9500,basic,physical,home
2022-01-26,1019866.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-08-01,1019866.0,Kit Green Generation,0,special,physical,home
2022-01-29,997996.0,Trattore,21000,basic,physical,home
2022-01-29,997996.0,Buono Sconto Leolandia,0,special,digital,email
2021-04-29,712784.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-04-22,712784.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-26,712784.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-07-20,56120.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-10-06,366302.0,Cucina,16000,basic,physical,home
2022-05-30,366302.0,Doctor on call,8500,basic,physical,home
2021-12-21,543794.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-19,543794.0,Supermercato,14500,basic,physical,home
2022-06-24,364364.0,Ukulele,14000,basic,physical,home
2022-01-03,345134.0,Playset Aereo,9500,basic,physical,home
2022-01-04,121798.0,Buono Sconto Photosì,3000,gift,digital,email
2021-11-27,93164.0,Velocipede,18000,basic,physical,home
2021-12-22,93164.0,Buono Sconto Leolandia,0,special,digital,email
2021-09-17,93164.0,Cucina,16000,basic,physical,home
2022-01-31,383314.0,Valigetta del dottore,8000,basic,physical,home
2021-07-13,679200.0,Buono sconto Playmobil,6000,gift,digital,email
2021-07-13,679200.0,Buono sconto Carrera,1000,gift,digital,email
2021-07-13,679200.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-12-05,679200.0,Buono Sconto Landoloux,9000,gift,digital,email
2022-01-17,117070.0,Supermercato,14500,basic,physical,home
2022-01-17,117070.0,Banco lavoro,16000,basic,physical,home
2022-01-31,288946.0,Registratore di cassa,7000,basic,physical,home
2021-08-29,1284250.0,Buono sconto Semiperdo,3000,gift,digital,email
2022-01-17,1070236.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-19,930882.0,Cucina,16000,basic,physical,home
2021-07-01,930882.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-15,350492.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-11-11,904876.0,Trattore,21000,basic,physical,home
2021-06-22,564820.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-09-07,564820.0,Buono sconto Donchisciotte,5500,basic,digital,email
2021-06-22,564820.0,Buono sconto Playmobil,6000,gift,digital,email
2021-06-30,564820.0,Supermercato,14500,basic,physical,home
2021-12-22,564820.0,Buono Sconto Leolandia,0,special,digital,email
2021-11-18,564820.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-01-28,188980.0,Casetta Pretty,25000,basic,physical,home
2021-07-16,918930.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-11-04,918930.0,Cucina,16000,basic,physical,home
2022-01-31,338978.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-07-09,429412.0,Buono sconto Semiperdo,3000,gift,digital,email
2022-01-11,429412.0,Calendario personalizzato,5500,basic,digital,email
2022-04-22,429412.0,A pesca,5500,basic,physical,home
2021-09-28,429412.0,Registratore di cassa,7000,basic,physical,home
2022-01-31,492840.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-31,492840.0,Playset Aereo,9500,basic,physical,home
2022-01-31,492840.0,Flashcards della buonanotte,6000,basic,physical,home
2022-07-30,492840.0,Kit Green Generation,0,special,physical,home
2021-12-08,112970.0,Registratore di cassa,7000,basic,physical,home
2022-01-09,142056.0,Registratore di cassa,7000,basic,physical,home
2021-07-20,56120.0,Buono sconto Playmobil,6000,gift,digital,email
2021-07-20,56120.0,Buono sconto Carrera,1000,gift,digital,email
2021-07-20,56120.0,Buono sconto MyMi,9000,gift,digital,email
2022-01-30,56120.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-30,56120.0,Trattore,21000,basic,physical,home
2021-12-21,140652.0,Casetta Pretty,25000,basic,physical,home
2022-01-29,1394852.0,Valigetta del dottore,8000,basic,physical,home
2021-08-25,1394852.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-08-19,553634.0,Casetta Pretty,25000,basic,physical,home
2021-08-20,553634.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-27,553634.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-29,553634.0,Registratore di cassa,7000,basic,physical,home
2022-07-08,553634.0,Mercatino,16000,basic,physical,home
2021-04-19,1158236.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-30,656930.0,Flashcards della buonanotte,6000,basic,physical,home
2022-01-15,924858.0,Clinica Veterinaria,12500,basic,physical,home
2022-08-15,924858.0,Abrick 100 mattoncini,8000,basic,physical,home
2022-01-31,172048.0,Playset Aereo,9500,basic,physical,home
2022-01-30,465586.0,Velocipede Personalizzato,18000,basic,physical,home
2022-01-13,286808.0,Supermercato,14500,basic,physical,home
2021-12-07,320496.0,Valigetta del dottore,8000,basic,physical,home
2022-01-31,320496.0,Playset Aereo,9500,basic,physical,home
2022-01-31,699586.0,Bicicletta,21000,basic,physical,home
2022-01-31,699586.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-30,708616.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-07-23,945310.0,Cucina,16000,basic,physical,home
2022-05-12,945310.0,Pizzeria,18000,basic,physical,home
2021-11-21,945310.0,Supermercato,14500,basic,physical,home
2022-01-15,959388.0,Registratore di cassa,7000,basic,physical,home
2022-01-29,1466320.0,15€ Buono sconto Pampers,12000,basic,physical,home
2022-01-31,1371516.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-31,111636.0,Playset Aereo,9500,basic,physical,home
2022-01-31,111636.0,Supermercato,14500,basic,physical,home
2021-11-04,1357584.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2022-01-21,1357584.0,Calendario personalizzato,5500,basic,digital,email
2022-01-21,1357584.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-07-13,1357584.0,Ruspa,14500,basic,physical,home
2021-12-27,1357584.0,Buono Sconto Leolandia,0,special,digital,email
2022-07-18,1651428.0,Pizzeria,18000,basic,physical,home
2021-06-11,1295236.0,Pochette summer,0,special,physical,home
2022-01-31,560268.0,Supermercato,14500,basic,physical,home
2021-12-27,518446.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-30,201844.0,Banco lavoro,16000,basic,physical,home
2021-06-25,22582.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-23,22582.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-04-13,609540.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-30,609540.0,Valigetta del dottore,8000,basic,physical,home
2021-12-25,583806.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-17,93016.0,Playset Aereo,9500,basic,physical,home
2021-12-05,353534.0,Calendario personalizzato,5500,basic,digital,email
2021-12-30,397000.0,Cucina,16000,basic,physical,home
2021-08-05,413284.0,Casetta Pretty,25000,basic,physical,home
2022-01-31,413284.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-02,491094.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-30,288330.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-30,288330.0,Buono Sconto Leolandia,0,special,digital,email
2022-07-30,288330.0,Kit Green Generation,0,special,physical,home
2022-01-30,288330.0,Flashcards della buonanotte,6000,basic,physical,home
2022-01-30,288330.0,Inventa favole Montessori,6000,basic,physical,home
2021-05-22,200222.0,Registratore di cassa,7000,basic,physical,home
2022-01-13,200222.0,Buono Sconto Leolandia,0,special,digital,email
2021-11-16,437480.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-01,1298684.0,Cucina,16000,basic,physical,home
2022-01-01,1298684.0,Calendario personalizzato,5500,basic,digital,email
2021-11-14,50484.0,Flashcards della buonanotte,6000,basic,physical,home
2021-11-14,50484.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-06-10,1292864.0,Pochette summer,0,special,physical,home
2022-01-14,191690.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-31,902996.0,Trattore,21000,basic,physical,home
2022-01-22,230954.0,Trattore,21000,basic,physical,home
2022-01-31,110426.0,Trattore,21000,basic,physical,home
2021-12-18,203518.0,Cucina,16000,basic,physical,home
2022-01-30,203518.0,Supermercato,14500,basic,physical,home
2022-01-21,560166.0,Banco lavoro,16000,basic,physical,home
2021-12-24,1575066.0,Velocipede,18000,basic,physical,home
2022-01-17,936056.0,3 mesi di FitPrime TV,8000,basic,digital,email
2021-06-24,312526.0,Tazza personalizzata con foto,10000,basic,digital,email
2022-01-29,298382.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-06,926924.0,Clinica Veterinaria,12500,basic,physical,home
2021-11-01,929658.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-07-10,929658.0,Buono sconto Semiperdo,3000,gift,digital,email
2022-06-16,929658.0,Quad Racer Elettrico,25000,basic,physical,home
2022-07-28,929658.0,Kit Green Generation,0,special,physical,home
2022-07-28,929658.0,Mercatino,16000,basic,physical,home
2022-01-22,450662.0,Banco lavoro,16000,basic,physical,home
2022-01-22,450662.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-22,450662.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-30,106534.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-30,106534.0,Flashcards della buonanotte,6000,basic,physical,home
2021-12-15,1271246.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-11-21,434910.0,Velocipede Personalizzato,18000,basic,physical,home
2022-01-30,73190.0,Registratore di cassa,7000,basic,physical,home
2022-01-31,1174788.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-31,1174788.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-12-08,522050.0,Registratore di cassa,7000,basic,physical,home
2021-12-09,522050.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-11,112076.0,Supermercato,14500,basic,physical,home
2022-01-17,112076.0,Cucina,16000,basic,physical,home
2021-03-13,170838.0,Velocipede Personalizzato,18000,basic,physical,home
2022-01-19,167402.0,Banco lavoro,16000,basic,physical,home
2021-04-05,725658.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-10-19,504296.0,Casetta Pretty,25000,basic,physical,home
2022-01-26,504296.0,Flashcards della buonanotte,6000,basic,physical,home
2022-01-27,624476.0,Cucina,16000,basic,physical,home
2021-09-27,674718.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-12,674718.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-12,674718.0,Buono Sconto Leolandia,0,special,digital,email
2021-07-13,929806.0,Buono sconto Semiperdo,3000,gift,digital,email
2022-01-01,929806.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-21,929806.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-02-16,929806.0,Supermercato,14500,basic,physical,home
2022-01-31,1470730.0,Calendario personalizzato,5500,basic,digital,email
2021-07-12,244726.0,Buono sconto Semiperdo,3000,gift,digital,email
2022-01-03,244726.0,Buono Sconto Leolandia,0,special,digital,email
2021-11-15,244726.0,Banco lavoro,16000,basic,physical,home
2022-01-31,244726.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-06,1343424.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-06,1343424.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-08,1343424.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-15,574566.0,Playset Aereo,9500,basic,physical,home
2021-07-19,55556.0,Cucina,16000,basic,physical,home
2021-10-01,55556.0,Banco lavoro,16000,basic,physical,home
2021-12-26,55556.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-03-14,55556.0,Macchinetta del Caffe,7000,basic,physical,home
2021-12-01,63098.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-15,1003804.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-15,1003804.0,Registratore di cassa,7000,basic,physical,home
2021-10-28,1003804.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-01-26,1003804.0,Valigetta del dottore,8000,basic,physical,home
2021-03-22,181260.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-08-05,181260.0,Registratore di cassa,7000,basic,physical,home
2021-08-25,500028.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2022-01-31,500028.0,Trattore,21000,basic,physical,home
2021-03-12,81462.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-03-12,81462.0,Buono sconto Carrera,1000,gift,digital,email
2021-05-11,81462.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-08,81462.0,Buono Sconto Leolandia,0,special,digital,email
2021-08-25,81462.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-08-25,81462.0,Buono sconto MyMi,9000,gift,digital,email
2021-08-25,81462.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-11-06,81462.0,Trattore,21000,basic,physical,home
2022-01-11,81462.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-08-01,81462.0,Kit Green Generation,0,special,physical,home
2022-01-08,186526.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-08-29,186526.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-10-02,186526.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-11-06,186526.0,Supermercato,14500,basic,physical,home
2021-11-24,337022.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-17,1276222.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-17,1276222.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-04-21,421120.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-04-21,421120.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-31,421120.0,Registratore di cassa,7000,basic,physical,home
2021-11-21,1479744.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-01-15,1479744.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-23,936308.0,Primi Passi,12500,basic,physical,home
2022-01-05,1622628.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-27,709276.0,Cucina,16000,basic,physical,home
2021-11-05,81162.0,Cavallino gonfiabile,9500,basic,physical,home
2021-11-12,114496.0,Inventa favole Montessori,6000,basic,physical,home
2021-11-21,664444.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-05-15,648120.0,Buono sconto Carrera,1000,gift,digital,email
2021-03-06,462990.0,Buono sconto Playmobil,6000,gift,digital,email
2021-07-24,618908.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-12,618908.0,Primi Passi,12500,basic,physical,home
2021-08-05,618908.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2022-07-29,618908.0,Kit Green Generation,0,special,physical,home
2022-01-31,1048892.0,Supermercato,14500,basic,physical,home
2022-01-23,1529694.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-31,1032654.0,Registratore di cassa,7000,basic,physical,home
2022-08-03,1032654.0,Kit Green Generation,0,special,physical,home
2022-01-03,1318936.0,Banco lavoro,16000,basic,physical,home
2022-01-19,1318936.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-19,1318936.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-19,1318936.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-31,306966.0,Casetta Pretty,25000,basic,physical,home
2022-01-10,1366026.0,Calendario personalizzato,5500,basic,digital,email
2022-01-08,68504.0,Buono Sconto Leolandia,0,special,digital,email
2021-04-11,68504.0,Cavallino gonfiabile,9500,basic,physical,home
2021-12-10,68504.0,Primi Passi,12500,basic,physical,home
2022-02-02,60988.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-12,1383450.0,Buono Sconto Leolandia,0,special,digital,email
2021-09-19,1383450.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-19,1383450.0,10€ Buono sconto Pampers,9000,basic,physical,home
2021-12-13,120634.0,Banco lavoro,16000,basic,physical,home
2021-09-30,272330.0,Cucina,16000,basic,physical,home
2021-10-27,1483628.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-06-24,1133114.0,10€ Coupon Hero*,0,special,physical,home
2022-01-25,1133114.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-24,269224.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-03-09,646450.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-06-25,646450.0,Trattore,21000,basic,physical,home
